policy,seed,type,instance,nnodes,nlps,stime,gap,status,walltime,proctime
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_90.lp,30949,26315,72.08,0.0,optimal,93.28454696014524,93.04745762099992
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_90.lp,30949,26315,68.45,0.0,optimal,90.10677372384816,89.9002819289999
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_91.lp,2421,2465,6.29,0.0,optimal,7.959506518673152,7.895021493999593
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_91.lp,2421,2465,5.96,0.0,optimal,7.657527178060263,7.6399678210000275
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_92.lp,27279,30027,70.9,0.0,optimal,88.68658587709069,88.44230940700072
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_92.lp,27279,30027,67.21,0.0,optimal,85.26355389226228,85.06787459099905
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_93.lp,40542,36406,89.25,0.0,optimal,113.20527126733214,112.90963504199863
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_93.lp,40542,36406,84.26,0.0,optimal,108.97120263194665,108.72130269800073
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_94.lp,1265,1447,3.73,0.0,optimal,4.632745067123324,4.60721352300061
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_94.lp,1800,2163,4.93,0.0,optimal,6.258671200834215,6.244607882999844
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_95.lp,1197,1308,3.43,0.0,optimal,4.283267989754677,4.20998977400086
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_95.lp,1197,1308,3.22,0.0,optimal,4.102502327878028,4.093262730999413
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_96.lp,1690,1651,4.5,0.0,optimal,5.733911376912147,5.6367741160011064
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_96.lp,1690,1651,4.24,0.0,optimal,5.470728137996048,5.458371052000075
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_97.lp,4238,4563,11.59,0.0,optimal,14.677760452963412,14.624875890000112
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_97.lp,4238,4563,11.06,0.0,optimal,14.210191002115607,14.177585216999432
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_98.lp,5483,5508,14.26,0.0,optimal,18.064346379134804,18.01103181399958
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_98.lp,5483,5508,13.53,0.0,optimal,17.47998560173437,17.439057079998747
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_99.lp,7395,6268,16.34,0.0,optimal,20.82867325330153,20.767915076999998
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_99.lp,7395,6268,15.47,0.0,optimal,20.09708338789642,20.051100974998917
internal:relpscost,545,tsp20,data/tsp20/instances/test/instance_100.lp,3952,3960,9.41,0.0,optimal,11.871100343298167,11.767589294000572
gnn:supervised,545,tsp20,data/tsp20/instances/test/instance_100.lp,3952,3960,8.89,0.0,optimal,11.417545883916318,11.390354930001195
